PS Power, PL Power, MGT Power, Total Power
 0.015, 0.703, 0.000, 0.718
 0.012, 1.020, 0.000, 1.032
 0.010, 0.133, 0.000, 0.144
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.010, 0.119, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.018, 0.551, 0.000, 0.569
 0.015, 0.549, 0.000, 0.564
 0.012, 0.725, 0.000, 0.738
 0.014, 0.651, 0.000, 0.665
 0.012, 0.725, 0.000, 0.736
 0.014, 0.765, 0.000, 0.779
 0.012, 0.946, 0.000, 0.958
 0.013, 0.740, 0.000, 0.752
 0.015, 0.549, 0.000, 0.563
 0.012, 0.880, 0.000, 0.892
 0.012, 0.656, 0.000, 0.668
 0.014, 0.769, 0.000, 0.783
 0.014, 0.691, 0.000, 0.706
 0.015, 0.527, 0.000, 0.542
 0.015, 0.766, 0.000, 0.781
 0.012, 0.973, 0.000, 0.985
 0.012, 0.860, 0.000, 0.873
 0.014, 0.861, 0.000, 0.875
 0.014, 0.803, 0.000, 0.817
 0.015, 0.394, 0.000, 0.409
 0.012, 0.979, 0.000, 0.991
 0.012, 0.658, 0.000, 0.671
 0.014, 0.892, 0.000, 0.906
 0.011, 1.025, 0.000, 1.036
 0.012, 1.160, 0.000, 1.171
 0.015, 0.857, 0.000, 0.871
 0.012, 1.021, 0.000, 1.033
 0.012, 1.111, 0.000, 1.123
 0.012, 1.027, 0.000, 1.039
 0.010, 0.136, 0.000, 0.146
 0.010, 0.132, 0.000, 0.143
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.010, 0.119, 0.000, 0.130
 0.009, 0.119, 0.000, 0.128
 0.012, 0.970, 0.000, 0.982
 0.012, 1.066, 0.000, 1.078
 0.011, 1.214, 0.000, 1.225
 0.011, 1.316, 0.000, 1.327
 0.012, 0.853, 0.000, 0.866
 0.012, 0.779, 0.000, 0.791
 0.011, 1.022, 0.000, 1.033
 0.012, 1.275, 0.000, 1.286
 0.012, 1.023, 0.000, 1.035
 0.012, 0.817, 0.000, 0.830
 0.011, 1.253, 0.000, 1.265
 0.011, 0.820, 0.000, 0.831
 0.012, 1.080, 0.000, 1.092
 0.012, 1.113, 0.000, 1.125
 0.011, 1.029, 0.000, 1.040
 0.012, 0.984, 0.000, 0.997
 0.012, 1.077, 0.000, 1.089
 0.012, 1.273, 0.000, 1.284
 0.011, 1.027, 0.000, 1.038
 0.012, 1.031, 0.000, 1.042
 0.012, 1.070, 0.000, 1.083
 0.011, 1.126, 0.000, 1.138
 0.014, 0.778, 0.000, 0.792
 0.012, 0.925, 0.000, 0.937
 0.014, 1.116, 0.000, 1.130
 0.012, 1.109, 0.000, 1.121
 0.012, 0.899, 0.000, 0.911
 0.012, 0.819, 0.000, 0.831
 0.012, 1.111, 0.000, 1.123
 0.011, 1.208, 0.000, 1.220
 0.011, 0.136, 0.000, 0.146
 0.010, 0.133, 0.000, 0.143
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.015, 0.120, 0.000, 0.135
 0.011, 0.120, 0.000, 0.130
 0.014, 0.630, 0.000, 0.644
 0.012, 0.897, 0.000, 0.908
 0.011, 1.119, 0.000, 1.130
 0.013, 0.766, 0.000, 0.779
 0.012, 1.063, 0.000, 1.075
 0.011, 1.081, 0.000, 1.092
 0.012, 1.066, 0.000, 1.078
 0.015, 0.897, 0.000, 0.911
 0.013, 0.777, 0.000, 0.789
 0.011, 1.257, 0.000, 1.268
 0.012, 1.065, 0.000, 1.078
 0.012, 1.161, 0.000, 1.173
 0.014, 0.491, 0.000, 0.505
 0.011, 1.357, 0.000, 1.368
 0.011, 1.110, 0.000, 1.122
 0.012, 1.310, 0.000, 1.322
 0.012, 1.258, 0.000, 1.270
 0.012, 0.904, 0.000, 0.916
 0.012, 1.469, 0.000, 1.480
 0.014, 0.702, 0.000, 0.717
 0.012, 1.164, 0.000, 1.176
 0.014, 0.421, 0.000, 0.436
 0.012, 1.414, 0.000, 1.426
 0.011, 1.362, 0.000, 1.373
 0.012, 1.424, 0.000, 1.436
 0.012, 1.260, 0.000, 1.272
 0.014, 0.935, 0.000, 0.950
 0.012, 1.275, 0.000, 1.287
 0.012, 0.884, 0.000, 0.896
 0.013, 1.015, 0.000, 1.028
 0.011, 0.135, 0.000, 0.146
 0.010, 0.133, 0.000, 0.143
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.011, 0.120, 0.000, 0.131
 0.010, 0.120, 0.000, 0.130
 0.015, 0.814, 0.000, 0.828
 0.012, 1.069, 0.000, 1.081
 0.012, 1.072, 0.000, 1.084
 0.012, 0.895, 0.000, 0.908
 0.012, 0.694, 0.000, 0.706
 0.012, 0.849, 0.000, 0.861
 0.012, 1.175, 0.000, 1.188
 0.012, 0.772, 0.000, 0.784
 0.012, 1.020, 0.000, 1.032
 0.012, 1.165, 0.000, 1.176
 0.013, 0.629, 0.000, 0.642
 0.012, 1.081, 0.000, 1.093
 0.013, 0.817, 0.000, 0.829
 0.012, 1.027, 0.000, 1.038
 0.012, 0.978, 0.000, 0.990
 0.012, 1.072, 0.000, 1.084
 0.012, 0.897, 0.000, 0.909
 0.012, 1.114, 0.000, 1.126
 0.012, 0.630, 0.000, 0.641
 0.012, 1.031, 0.000, 1.043
 0.012, 1.176, 0.000, 1.188
 0.014, 0.700, 0.000, 0.714
 0.014, 0.993, 0.000, 1.008
 0.012, 0.761, 0.000, 0.773
 0.012, 1.019, 0.000, 1.031
 0.012, 0.927, 0.000, 0.939
 0.012, 0.903, 0.000, 0.915
 0.012, 0.976, 0.000, 0.988
 0.015, 0.846, 0.000, 0.861
 0.012, 0.816, 0.000, 0.828
 0.010, 0.133, 0.000, 0.143
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.138
 0.011, 0.120, 0.000, 0.131
 0.009, 0.120, 0.000, 0.128
 0.010, 0.119, 0.000, 0.130
 0.012, 0.974, 0.000, 0.986
 0.012, 0.931, 0.000, 0.943
 0.012, 1.075, 0.000, 1.088
 0.012, 0.811, 0.000, 0.823
 0.014, 0.595, 0.000, 0.609
 0.012, 1.105, 0.000, 1.117
 0.011, 1.307, 0.000, 1.318
 0.012, 1.070, 0.000, 1.082
 0.012, 1.108, 0.000, 1.120
 0.012, 0.931, 0.000, 0.942
 0.012, 1.074, 0.000, 1.086
 0.012, 1.206, 0.000, 1.217
 0.012, 0.970, 0.000, 0.982
 0.012, 1.174, 0.000, 1.186
 0.012, 1.094, 0.000, 1.105
 0.012, 1.152, 0.000, 1.165
 0.012, 1.070, 0.000, 1.082
 0.015, 0.766, 0.000, 0.781
 0.012, 0.728, 0.000, 0.741
 0.014, 0.844, 0.000, 0.858
 0.015, 0.768, 0.000, 0.783
 0.012, 1.073, 0.000, 1.085
 0.012, 0.936, 0.000, 0.948
 0.013, 0.817, 0.000, 0.830
 0.012, 0.820, 0.000, 0.832
 0.015, 0.465, 0.000, 0.480
 0.012, 0.731, 0.000, 0.743
 0.012, 0.844, 0.000, 0.856
 0.012, 0.847, 0.000, 0.859
 0.012, 0.935, 0.000, 0.947
 0.011, 0.135, 0.000, 0.145
 0.010, 0.132, 0.000, 0.142
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.010, 0.120, 0.000, 0.130
 0.015, 0.119, 0.000, 0.134
 0.009, 0.119, 0.000, 0.128
 0.012, 0.854, 0.000, 0.866
 0.011, 1.073, 0.000, 1.084
 0.012, 0.902, 0.000, 0.914
 0.012, 1.259, 0.000, 1.271
 0.012, 1.353, 0.000, 1.365
 0.011, 1.305, 0.000, 1.315
 0.011, 1.220, 0.000, 1.231
 0.012, 1.158, 0.000, 1.170
 0.011, 1.257, 0.000, 1.268
 0.012, 0.806, 0.000, 0.818
 0.012, 0.983, 0.000, 0.995
 0.012, 0.986, 0.000, 0.998
 0.012, 1.109, 0.000, 1.121
 0.012, 0.978, 0.000, 0.990
 0.012, 1.256, 0.000, 1.268
 0.012, 1.318, 0.000, 1.330
 0.011, 1.218, 0.000, 1.229
 0.012, 0.944, 0.000, 0.956
 0.014, 0.971, 0.000, 0.984
 0.012, 1.022, 0.000, 1.034
 0.012, 1.019, 0.000, 1.031
 0.012, 1.169, 0.000, 1.181
 0.012, 0.965, 0.000, 0.977
 0.011, 1.158, 0.000, 1.169
 0.012, 0.810, 0.000, 0.822
 0.012, 1.120, 0.000, 1.132
 0.012, 1.375, 0.000, 1.387
 0.012, 1.154, 0.000, 1.166
 0.012, 1.258, 0.000, 1.270
 0.012, 1.079, 0.000, 1.091
 0.010, 0.133, 0.000, 0.144
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.011, 0.120, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.012, 0.815, 0.000, 0.827
 0.012, 0.784, 0.000, 0.797
 0.012, 1.079, 0.000, 1.091
 0.012, 1.064, 0.000, 1.076
 0.012, 0.844, 0.000, 0.856
 0.012, 0.689, 0.000, 0.701
 0.012, 1.121, 0.000, 1.133
 0.012, 0.980, 0.000, 0.992
 0.012, 1.125, 0.000, 1.137
 0.012, 0.888, 0.000, 0.901
 0.011, 1.217, 0.000, 1.228
 0.012, 1.153, 0.000, 1.165
 0.012, 1.113, 0.000, 1.125
 0.014, 0.740, 0.000, 0.754
 0.011, 1.276, 0.000, 1.288
 0.012, 1.076, 0.000, 1.088
 0.012, 1.213, 0.000, 1.225
 0.015, 0.405, 0.000, 0.420
 0.011, 1.317, 0.000, 1.328
 0.013, 1.026, 0.000, 1.038
 0.011, 1.117, 0.000, 1.128
 0.015, 0.703, 0.000, 0.718
 0.011, 1.422, 0.000, 1.433
 0.012, 1.114, 0.000, 1.126
 0.012, 1.416, 0.000, 1.428
 0.015, 0.513, 0.000, 0.527
 0.012, 1.261, 0.000, 1.272
 0.012, 1.098, 0.000, 1.110
 0.012, 1.302, 0.000, 1.314
 0.011, 0.457, 0.000, 0.468
 0.010, 0.133, 0.000, 0.144
 0.010, 0.132, 0.000, 0.142
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.138
 0.017, 0.120, 0.000, 0.137
 0.011, 0.120, 0.000, 0.131
 0.009, 0.119, 0.000, 0.128
 0.014, 0.694, 0.000, 0.708
 0.012, 0.917, 0.000, 0.928
 0.012, 0.619, 0.000, 0.632
 0.012, 1.418, 0.000, 1.430
 0.011, 1.424, 0.000, 1.436
 0.012, 1.035, 0.000, 1.047
 0.012, 1.027, 0.000, 1.039
 0.014, 0.847, 0.000, 0.862
 0.012, 1.207, 0.000, 1.219
 0.012, 1.018, 0.000, 1.030
 0.012, 0.844, 0.000, 0.856
 0.012, 0.979, 0.000, 0.991
 0.012, 1.024, 0.000, 1.036
 0.011, 1.358, 0.000, 1.370
 0.013, 0.739, 0.000, 0.751
 0.011, 1.160, 0.000, 1.172
 0.012, 1.072, 0.000, 1.084
 0.012, 1.221, 0.000, 1.233
 0.012, 1.066, 0.000, 1.078
 0.015, 0.582, 0.000, 0.597
 0.014, 1.041, 0.000, 1.054
 0.013, 0.937, 0.000, 0.950
 0.012, 1.218, 0.000, 1.229
 0.013, 0.820, 0.000, 0.833
 0.011, 1.426, 0.000, 1.437
 0.012, 1.170, 0.000, 1.182
 0.012, 1.117, 0.000, 1.129
 0.012, 0.857, 0.000, 0.870
 0.012, 0.819, 0.000, 0.832
 0.011, 0.146, 0.000, 0.156
 0.011, 0.133, 0.000, 0.143
 0.010, 0.132, 0.000, 0.142
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.011, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.011, 0.120, 0.000, 0.131
 0.012, 0.924, 0.000, 0.936
 0.012, 0.658, 0.000, 0.670
 0.012, 1.154, 0.000, 1.166
 0.012, 1.256, 0.000, 1.268
 0.015, 0.457, 0.000, 0.472
 0.011, 1.252, 0.000, 1.263
 0.012, 1.101, 0.000, 1.113
 0.014, 0.765, 0.000, 0.780
 0.012, 1.128, 0.000, 1.140
 0.014, 0.897, 0.000, 0.912
 0.012, 1.074, 0.000, 1.086
 0.012, 0.929, 0.000, 0.941
 0.014, 0.777, 0.000, 0.791
 0.012, 1.069, 0.000, 1.081
 0.015, 0.944, 0.000, 0.959
 0.012, 0.935, 0.000, 0.947
 0.012, 0.985, 0.000, 0.997
 0.012, 0.854, 0.000, 0.866
 0.012, 1.027, 0.000, 1.039
 0.012, 0.817, 0.000, 0.829
 0.015, 1.110, 0.000, 1.125
 0.012, 1.160, 0.000, 1.171
 0.015, 0.768, 0.000, 0.783
 0.012, 1.214, 0.000, 1.226
 0.012, 1.208, 0.000, 1.220
 0.015, 0.590, 0.000, 0.605
 0.015, 0.496, 0.000, 0.511
 0.012, 0.859, 0.000, 0.871
 0.012, 0.990, 0.000, 1.002
 0.012, 0.898, 0.000, 0.911
 0.011, 0.134, 0.000, 0.144
 0.010, 0.132, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.010, 0.120, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.012, 0.713, 0.000, 0.725
 0.012, 0.741, 0.000, 0.753
 0.012, 0.983, 0.000, 0.995
 0.012, 0.730, 0.000, 0.742
 0.012, 0.626, 0.000, 0.639
 0.012, 0.859, 0.000, 0.871
 0.012, 0.893, 0.000, 0.904
 0.015, 0.589, 0.000, 0.604
 0.012, 0.942, 0.000, 0.953
 0.013, 0.738, 0.000, 0.751
 0.012, 0.780, 0.000, 0.792
 0.012, 0.891, 0.000, 0.903
 0.016, 0.652, 0.000, 0.667
 0.011, 0.934, 0.000, 0.945
 0.011, 1.155, 0.000, 1.166
 0.012, 1.125, 0.000, 1.138
 0.012, 1.067, 0.000, 1.079
 0.012, 1.067, 0.000, 1.078
 0.012, 0.987, 0.000, 0.999
 0.012, 1.266, 0.000, 1.278
 0.012, 1.125, 0.000, 1.137
 0.014, 1.108, 0.000, 1.122
 0.012, 1.164, 0.000, 1.176
 0.012, 0.775, 0.000, 0.787
 0.012, 0.936, 0.000, 0.948
 0.014, 1.030, 0.000, 1.044
 0.015, 1.026, 0.000, 1.041
 0.012, 1.201, 0.000, 1.213
 0.012, 1.163, 0.000, 1.175
 0.012, 1.203, 0.000, 1.214
 0.010, 0.132, 0.000, 0.143
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.014, 0.119, 0.000, 0.134
 0.011, 0.119, 0.000, 0.130
 0.012, 0.771, 0.000, 0.783
 0.011, 1.323, 0.000, 1.334
 0.012, 0.813, 0.000, 0.825
 0.012, 1.252, 0.000, 1.263
 0.012, 0.969, 0.000, 0.981
 0.014, 1.017, 0.000, 1.031
 0.012, 0.939, 0.000, 0.950
 0.012, 1.219, 0.000, 1.231
 0.012, 1.262, 0.000, 1.273
 0.012, 1.168, 0.000, 1.179
 0.012, 1.072, 0.000, 1.085
 0.012, 0.806, 0.000, 0.818
 0.012, 1.123, 0.000, 1.135
 0.012, 0.899, 0.000, 0.912
 0.011, 1.222, 0.000, 1.233
 0.011, 0.901, 0.000, 0.912
 0.015, 0.820, 0.000, 0.834
 0.012, 1.220, 0.000, 1.232
 0.012, 1.187, 0.000, 1.199
 0.011, 1.321, 0.000, 1.332
 0.012, 1.019, 0.000, 1.031
 0.012, 1.207, 0.000, 1.219
 0.012, 1.028, 0.000, 1.040
 0.015, 0.938, 0.000, 0.953
 0.011, 1.222, 0.000, 1.233
 0.011, 1.301, 0.000, 1.312
 0.012, 1.263, 0.000, 1.274
 0.011, 1.218, 0.000, 1.229
 0.012, 1.059, 0.000, 1.071
 0.014, 0.773, 0.000, 0.787
 0.011, 0.134, 0.000, 0.145
 0.010, 0.132, 0.000, 0.142
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.010, 0.120, 0.000, 0.130
 0.009, 0.119, 0.000, 0.128
 0.011, 0.119, 0.000, 0.130
 0.011, 1.023, 0.000, 1.034
 0.011, 1.215, 0.000, 1.226
 0.011, 1.207, 0.000, 1.219
 0.011, 1.212, 0.000, 1.223
 0.012, 1.031, 0.000, 1.043
 0.011, 1.426, 0.000, 1.437
 0.012, 1.161, 0.000, 1.172
 0.011, 1.220, 0.000, 1.231
 0.015, 0.730, 0.000, 0.745
 0.012, 1.424, 0.000, 1.436
 0.011, 1.207, 0.000, 1.219
 0.011, 1.319, 0.000, 1.330
 0.013, 0.701, 0.000, 0.714
 0.011, 1.218, 0.000, 1.229
 0.011, 1.116, 0.000, 1.127
 0.012, 1.221, 0.000, 1.233
 0.012, 0.698, 0.000, 0.711
 0.012, 1.312, 0.000, 1.323
 0.011, 1.162, 0.000, 1.173
 0.012, 1.302, 0.000, 1.313
 0.014, 0.655, 0.000, 0.670
 0.011, 1.018, 0.000, 1.029
 0.015, 0.969, 0.000, 0.984
 0.012, 1.222, 0.000, 1.234
 0.015, 0.588, 0.000, 0.603
 0.012, 0.903, 0.000, 0.915
 0.015, 1.033, 0.000, 1.048
 0.012, 0.890, 0.000, 0.903
 0.015, 0.690, 0.000, 0.705
 0.011, 1.157, 0.000, 1.168
 0.011, 0.134, 0.000, 0.145
 0.010, 0.132, 0.000, 0.142
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.011, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.014, 0.120, 0.000, 0.134
 0.009, 0.119, 0.000, 0.128
 0.011, 0.771, 0.000, 0.782
 0.011, 1.375, 0.000, 1.385
 0.012, 0.817, 0.000, 0.829
 0.012, 1.121, 0.000, 1.134
 0.014, 0.427, 0.000, 0.441
 0.011, 1.302, 0.000, 1.313
 0.012, 1.267, 0.000, 1.278
 0.012, 1.258, 0.000, 1.270
 0.012, 1.019, 0.000, 1.031
 0.012, 0.992, 0.000, 1.004
 0.011, 1.416, 0.000, 1.428
 0.012, 1.064, 0.000, 1.076
 0.012, 0.801, 0.000, 0.813
 0.013, 0.806, 0.000, 0.819
 0.012, 1.028, 0.000, 1.041
 0.012, 1.353, 0.000, 1.364
 0.015, 0.902, 0.000, 0.917
 0.012, 1.172, 0.000, 1.185
 0.012, 1.212, 0.000, 1.223
 0.011, 1.271, 0.000, 1.282
 0.012, 1.077, 0.000, 1.089
 0.014, 0.700, 0.000, 0.714
 0.012, 0.968, 0.000, 0.980
 0.011, 0.941, 0.000, 0.952
 0.012, 1.371, 0.000, 1.383
 0.012, 1.077, 0.000, 1.090
 0.012, 1.214, 0.000, 1.225
 0.012, 1.263, 0.000, 1.275
 0.012, 1.117, 0.000, 1.129
 0.014, 1.112, 0.000, 1.126
 0.011, 0.134, 0.000, 0.145
 0.010, 0.132, 0.000, 0.143
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.139
 0.011, 0.120, 0.000, 0.131
 0.010, 0.120, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.012, 0.813, 0.000, 0.825
 0.012, 0.687, 0.000, 0.699
 0.012, 0.977, 0.000, 0.989
 0.012, 1.123, 0.000, 1.134
 0.015, 0.613, 0.000, 0.627
 0.012, 0.660, 0.000, 0.672
 0.012, 1.116, 0.000, 1.128
 0.012, 1.041, 0.000, 1.052
 0.012, 0.882, 0.000, 0.895
 0.012, 0.844, 0.000, 0.856
 0.014, 0.927, 0.000, 0.941
 0.014, 0.859, 0.000, 0.873
 0.012, 1.023, 0.000, 1.034
 0.013, 1.191, 0.000, 1.204
 0.012, 1.013, 0.000, 1.025
 0.013, 0.723, 0.000, 0.737
 0.014, 0.943, 0.000, 0.957
 0.012, 1.106, 0.000, 1.117
 0.013, 0.736, 0.000, 0.749
 0.012, 1.216, 0.000, 1.228
 0.014, 0.893, 0.000, 0.907
 0.015, 0.886, 0.000, 0.901
 0.012, 0.848, 0.000, 0.860
 0.014, 1.112, 0.000, 1.126
 0.012, 1.119, 0.000, 1.131
 0.012, 0.859, 0.000, 0.871
 0.015, 0.705, 0.000, 0.719
 0.012, 0.802, 0.000, 0.815
 0.012, 1.059, 0.000, 1.071
 0.011, 0.135, 0.000, 0.146
 0.010, 0.132, 0.000, 0.143
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.011, 0.120, 0.000, 0.131
 0.011, 0.119, 0.000, 0.130
 0.011, 1.078, 0.000, 1.088
 0.012, 1.168, 0.000, 1.180
 0.011, 1.214, 0.000, 1.225
 0.015, 0.933, 0.000, 0.948
 0.011, 0.928, 0.000, 0.940
 0.012, 1.027, 0.000, 1.039
 0.014, 0.930, 0.000, 0.944
 0.012, 1.053, 0.000, 1.065
 0.015, 0.820, 0.000, 0.834
 0.012, 1.255, 0.000, 1.267
 0.012, 1.416, 0.000, 1.428
 0.012, 0.979, 0.000, 0.992
 0.012, 0.813, 0.000, 0.825
 0.012, 0.902, 0.000, 0.914
 0.012, 1.112, 0.000, 1.124
 0.012, 1.168, 0.000, 1.180
 0.014, 1.068, 0.000, 1.082
 0.012, 0.890, 0.000, 0.903
 0.012, 0.802, 0.000, 0.814
 0.012, 0.972, 0.000, 0.984
 0.012, 0.952, 0.000, 0.964
 0.012, 1.030, 0.000, 1.042
 0.012, 1.224, 0.000, 1.235
 0.012, 1.259, 0.000, 1.271
 0.012, 1.155, 0.000, 1.167
 0.012, 1.064, 0.000, 1.076
 0.012, 0.779, 0.000, 0.792
 0.012, 1.078, 0.000, 1.090
 0.012, 1.261, 0.000, 1.273
 0.012, 1.158, 0.000, 1.170
 0.010, 0.133, 0.000, 0.144
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.138
 0.010, 0.120, 0.000, 0.130
 0.011, 0.120, 0.000, 0.131
 0.011, 0.119, 0.000, 0.130
 0.011, 0.119, 0.000, 0.130
 0.011, 1.097, 0.000, 1.108
 0.012, 0.662, 0.000, 0.674
 0.013, 1.073, 0.000, 1.085
 0.011, 1.260, 0.000, 1.271
 0.012, 1.219, 0.000, 1.231
 0.011, 1.319, 0.000, 1.330
 0.012, 1.081, 0.000, 1.093
 0.012, 1.308, 0.000, 1.320
 0.012, 1.171, 0.000, 1.183
 0.012, 0.889, 0.000, 0.901
 0.012, 0.665, 0.000, 0.677
 0.012, 1.269, 0.000, 1.281
 0.012, 1.021, 0.000, 1.033
 0.012, 1.212, 0.000, 1.224
 0.012, 1.208, 0.000, 1.220
 0.015, 0.654, 0.000, 0.669
 0.012, 0.895, 0.000, 0.908
 0.012, 1.060, 0.000, 1.072
 0.012, 1.167, 0.000, 1.178
 0.012, 0.931, 0.000, 0.943
 0.011, 1.128, 0.000, 1.138
 0.015, 0.765, 0.000, 0.780
 0.012, 1.165, 0.000, 1.177
 0.012, 1.322, 0.000, 1.334
 0.012, 0.926, 0.000, 0.938
 0.012, 1.337, 0.000, 1.348
 0.012, 0.846, 0.000, 0.859
 0.015, 0.979, 0.000, 0.994
 0.012, 0.976, 0.000, 0.988
 0.010, 0.145, 0.000, 0.155
 0.010, 0.132, 0.000, 0.143
 0.010, 0.131, 0.000, 0.141
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
 0.010, 0.129, 0.000, 0.139
 0.010, 0.129, 0.000, 0.139
 0.010, 0.128, 0.000, 0.138
 0.011, 0.120, 0.000, 0.131
 0.017, 0.120, 0.000, 0.137
 0.010, 0.119, 0.000, 0.130
 0.012, 0.547, 0.000, 0.559
 0.011, 1.223, 0.000, 1.234
 0.012, 0.854, 0.000, 0.866
 0.011, 1.219, 0.000, 1.230
 0.014, 0.522, 0.000, 0.536
 0.011, 1.100, 0.000, 1.111
 0.012, 1.172, 0.000, 1.184
 0.012, 1.370, 0.000, 1.382
 0.014, 0.559, 0.000, 0.573
 0.011, 1.174, 0.000, 1.185
 0.012, 1.021, 0.000, 1.033
 0.011, 1.265, 0.000, 1.276
 0.012, 0.909, 0.000, 0.921
 0.014, 0.972, 0.000, 0.986
 0.012, 1.409, 0.000, 1.421
 0.011, 1.321, 0.000, 1.331
 0.015, 0.813, 0.000, 0.828
 0.012, 0.895, 0.000, 0.907
 0.012, 1.125, 0.000, 1.138
 0.011, 1.171, 0.000, 1.183
 0.015, 0.847, 0.000, 0.862
 0.013, 0.860, 0.000, 0.873
 0.012, 0.891, 0.000, 0.904
 0.011, 1.261, 0.000, 1.272
 0.014, 0.947, 0.000, 0.961
 0.012, 1.255, 0.000, 1.267
 0.013, 1.165, 0.000, 1.177
 0.011, 1.375, 0.000, 1.387
 0.013, 1.016, 0.000, 1.029
 0.012, 0.941, 0.000, 0.954
 0.011, 0.136, 0.000, 0.147
 0.010, 0.133, 0.000, 0.143
 0.010, 0.131, 0.000, 0.142
 0.010, 0.130, 0.000, 0.141
 0.010, 0.130, 0.000, 0.140
